"","solvent","sample","plate","well","control","control2","auc","run","A","mu","lambda","rel_fitness","rel_max_GR","DT","rel_fit_off_plate","strain","rel_fit_to_by"
"295","H2O-2","H2O control ","S3L1","A07",2,"H2O",147742.882,"SAM-MIATCS3ISH",1.178,4.8453233266756e-05,24287.8558309253,1,1,3.97374685872567,2.86437712257662,"wlp.644",1.22003698826639
"296","H2O-2","H2O control ","S3L2","A07",2,"H2O",66440.2045,"SAM-MIATCS3ISH",0.562,2.10539812432499e-05,37237.1631842209,1,1,9.14510568164414,0.699630173301146,"W.34.70",0.548652536763044
"297","H2O-2","H2O control ","S1L1","A07",2,"H2O",70119.4905,"SAM-MIATCS3ISH",0.537,2.4912370217177e-05,23928.5282952132,1,1,7.72872600279991,0.953121372841851,"S6.14",0.579035489563509
"298","H2O-2","H2O control ","S2L2","A07",2,"H2O",115632.48,"SAM-MIATCS3ISH",1.064,2.0036376699465e-05,22906.4951235546,1,1,9.60956595979825,2.36663926829987,"u5.05",0.954874446303096
"299","H2O-2","H2O control ","S2L1","A07",2,"H2O",85055.4035,"SAM-MIATCS3ISH",0.628,4.54242927135118e-05,25522.7069409989,1,1,4.23872056089496,1.05464621812145,"s6.113",0.702373860027467
"300","H2O-2","H2O control ","S1L2","A07",2,"H2O",128248.964,"SAM-MIATCS3ISH",0.9,3.60787484477612e-05,19281.1392158064,1,1,5.33668410830979,1.64186267720898,"S6.45",1.05905934464474
"301","H2O-2","Hydroxyurea","S3L1","G10",2,"case",120957.5305,"SAM-MIATCS3ISH",1.033,3.14136017486557e-05,26342.1622492558,0.818702930811922,0.648328287520263,6.12922023489755,2.3450739452041,"wlp.644",1.41711958167688
"302","H2O-2","Hydroxyurea","S3L2","G10",2,"case",120713.755,"SAM-MIATCS3ISH",1.093,2.46858316255698e-05,29638.1415770722,1.81687813739345,1.17250183423072,7.7996514927793,1.27114276613164,"W.34.70",1.41426354590007
"303","H2O-2","Hydroxyurea","S2L1","G10",2,"case",64196.9965,"SAM-MIATCS3ISH",0.497,2.88810065636744e-05,27882.0416662165,0.754766820899274,0.635805311176227,6.66669574221299,0.796011973224971,"s6.113",0.752122008848321
"304","H2O-2","Hydroxyurea","S1L2","G10",2,"case",140215.279,"SAM-MIATCS3ISH",1.108,5.71334628036833e-05,26112.649774294,1.09330535410797,1.58357662784249,3.37001949541313,1.79505725570262,"S6.45",1.64274036266958
"305","H2O-2","Hydroxyurea","S2L2","G10",2,"case",12301.6665,"SAM-MIATCS3ISH",0.145,3.39762480548564e-06,57904.1091841337,0.106385909045625,0.169572815307289,56.6692600012828,0.251777069941154,"u5.05",0.144124408065759
"306","H2O-2","Hydroxyurea","S1L1","G10",2,"case",57524.7245,"SAM-MIATCS3ISH",0.437,1.96629329996722e-05,25022.1496376583,0.820381381693012,0.789283911095489,9.79207341509445,0.781923028773138,"S6.14",0.673950709662659
"307","H2O-2","Hygromycin B","S3L2","F11",2,"case",112335.269,"SAM-MIATCS3ISH",0.99,2.30039704055093e-05,32961.6016197033,1.69077247497033,1.09261854751982,8.36989789565897,1.1829154396763,"W.34.70",1.50751318765581
"308","H2O-2","Hygromycin B","S1L2","F11",2,"case",141175.379,"SAM-MIATCS3ISH",1.065,3.55305084750383e-05,21410.0766114499,1.10079157442551,0.984804351694275,5.41902977898956,1.80734860143535,"S6.45",1.89454075740725
"309","H2O-2","Hygromycin B","S2L1","F11",2,"case",80493.5225,"SAM-MIATCS3ISH",0.664,3.3550938079908e-05,26021.4264787676,0.946365770870748,0.73861222873654,5.73876304234179,0.998081081208428,"s6.113",1.08020435407173
"310","H2O-2","Hygromycin B","S2L2","F11",2,"case",81110.5465,"SAM-MIATCS3ISH",0.97,1.18200124364226e-05,7059.23813051008,0.701451240170582,0.589927640796363,16.2893977078714,1.66008204978534,"u5.05",1.08848467266963
"311","H2O-2","Hygromycin B","S1L1","F11",2,"case",67765.0955,"SAM-MIATCS3ISH",0.532,2.21566436062422e-05,26447.095671445,0.966423101719486,0.889383202525036,8.68998422823524,0.921118513456956,"S6.14",0.909391823586636
"312","H2O-2","Hygromycin B","S3L1","F11",2,"case",135447.7585,"SAM-MIATCS3ISH",1.123,4.42548932096008e-05,23958.3199910113,0.916780264919971,0.913352736771115,4.35072529893945,2.6260044172665,"wlp.644",1.81767742219204
"313","H2O-2","methylmethane sulfonate","S1L1","F10",2,"case",73255.9785,"SAM-MIATCS3ISH",0.552,2.58703820954223e-05,23700.9447389748,1.04473061594764,1.03845526820185,7.44252182973915,0.995755078921932,"S6.14",0.742018081722656
"314","H2O-2","methylmethane sulfonate","S1L2","F10",2,"case",153580.978,"SAM-MIATCS3ISH",1.114,3.9189948836002e-05,18405.2820004485,1.19752217257677,1.08623360072331,4.9130169650029,1.96616696028401,"S6.45",1.55563907571925
"315","H2O-2","methylmethane sulfonate","S3L1","F10",2,"case",130148.1955,"SAM-MIATCS3ISH",1.057,3.8656836355831e-05,23085.249364061,0.880910090138894,0.797817477793657,4.98077187994798,2.52325870924076,"wlp.644",1.31828577464944
"316","H2O-2","methylmethane sulfonate","S2L2","F10",2,"case",120912.2955,"SAM-MIATCS3ISH",1.151,1.99852749541679e-05,31199.9121384752,1.04566031533701,0.997449551579927,9.63413733013065,2.47470076357938,"u5.05",1.22473430019903
"317","H2O-2","methylmethane sulfonate","S3L2","F10",2,"case",119760.7845,"SAM-MIATCS3ISH",1.125,2.49890145843146e-05,29828.9593121847,1.80253485673723,1.18690210158358,7.70502105392062,1.26110777420043,"W.34.70",1.21307051519748
"318","H2O-2","methylmethane sulfonate","S2L1","F10",2,"case",90854.308,"SAM-MIATCS3ISH",0.672,3.21761180458111e-05,23333.3411709429,1.06817796708236,0.708346044015344,5.98396870668927,1.12654985326407,"s6.113",0.920273549255769
"319","H2O-2","Pentamidine Isethionate","S1L2","E10",2,"case",139845.2495,"SAM-MIATCS3ISH",0.997,5.25978734916768e-05,18799.4479871765,1.09042011052814,1.45786302891947,3.66062106140739,1.79032008195425,"S6.45",1.31985772592388
"320","H2O-2","Pentamidine Isethionate","S2L2","E10",2,"case",118633.2385,"SAM-MIATCS3ISH",1.121,1.67870485040985e-05,28262.8039897839,1.02595082713784,0.837828553330542,11.4696090525899,2.42805551484915,"u5.05",1.11965902985925
"321","H2O-2","Pentamidine Isethionate","S3L2","E10",2,"case",7673.0135,"SAM-MIATCS3ISH",0.067,2.46042164025556e-06,73.1311943946864,0.115487505761666,0.116862535965467,78.2552389958962,0.0807985436701513,"W.34.70",0.0724178060055821
"322","H2O-2","Pentamidine Isethionate","S2L1","E10",2,"case",86624.496,"SAM-MIATCS3ISH",0.65,2.83135535244373e-05,22524.8566754741,1.01844788732323,0.623313029946533,6.80030796285222,1.07410221271923,"s6.113",0.81756091614583
"323","H2O-2","Pentamidine Isethionate","S1L1","E10",2,"case",74799.397,"SAM-MIATCS3ISH",0.574,2.58671933756483e-05,23777.1334438458,1.06674187827991,1.03832727075535,7.44343928978913,1.01673448349404,"S6.14",0.705955778818911
"324","H2O-2","Pentamidine Isethionate","S3L1","E10",2,"case",117010.549,"SAM-MIATCS3ISH",0.977,4.02347159022391e-05,23156.2743866886,0.791987724999164,0.830382477898423,4.78544160611703,2.26855152084911,"wlp.644",1.10434410653502
"325","H2O-2","Poly-L-lysine hydrochloride","S3L1","E09",2,"case",118532.081,"SAM-MIATCS3ISH",1.018,3.76204095003939e-05,25626.8229958601,0.802286238060525,0.776427226089894,5.11799010286843,2.29805034605863,"wlp.644",1.15356819370231
"326","H2O-2","Poly-L-lysine hydrochloride","S1L1","E09",2,"case",77090.9075,"SAM-MIATCS3ISH",0.58,2.63163985274454e-05,24008.2049126135,1.09942195743707,1.05635868036757,7.31638424186626,1.0478825654049,"S6.14",0.750257805021133
"327","H2O-2","Poly-L-lysine hydrochloride","S1L2","E09",2,"case",153675.626,"SAM-MIATCS3ISH",1.146,4.90489838942001e-05,18946.9070469301,1.1982601746397,1.35949793173171,3.9254815941588,1.96737865832683,"S6.45",1.49558931898692
"328","H2O-2","Poly-L-lysine hydrochloride","S2L2","E09",2,"case",61009.911,"SAM-MIATCS3ISH",0.889,1.46129041035833e-05,99459.4997717333,0.527619151643206,0.729318694830362,13.1760861581005,1.24868420298588,"u5.05",0.593755650254794
"329","H2O-2","Poly-L-lysine hydrochloride","S3L2","E09",2,"case",114346.106,"SAM-MIATCS3ISH",1.078,2.8582710525424e-05,33636.8745149802,1.72103783937029,1.3575917160365,6.73627098163454,1.20409000181646,"W.34.70",1.11282979124709
"330","H2O-2","Poly-L-lysine hydrochloride","S2L1","E09",2,"case",82022.083,"SAM-MIATCS3ISH",0.612,2.92761002266858e-05,25237.5148546793,0.964337121744417,0.644503160705843,6.5767257933271,1.01703449844188,"s6.113",0.798248586642222
"331","H2O-2","Sodium Fluoride","S2L1","A10",2,"case",18591.94,"SAM-MIATCS3ISH",0.232,2.85511145594293e-06,42147.0820091616,0.218586230091778,0.062854285347929,67.4372564644014,0.230531140899719,"s6.113",0.293331378625956
"332","H2O-2","Sodium Fluoride","S1L2","A10",2,"case",205753.995,"SAM-MIATCS3ISH",1.65,4.32962695696376e-05,5143.92120039973,1.60433260887784,1.20004909905139,4.44705480178128,2.63409383234584,"S6.45",3.24625095665908
"333","H2O-2","Sodium Fluoride","S2L2","A10",2,"case",159325.363,"SAM-MIATCS3ISH",1.376,1.88469621898322e-05,12529.3992404298,1.37785994903854,0.940637245572221,10.2160168598814,3.26089746161227,"u5.05",2.51373059394936
"334","H2O-2","Sodium Fluoride","S3L2","A10",2,"case",45395.4515,"SAM-MIATCS3ISH",0.405,1.16202110261663e-05,41109.5833854386,0.683252735924375,0.551924640376123,16.5694825210412,0.478024230043253,"W.34.70",0.716219521569171
"335","H2O-2","Sodium Fluoride","S3L1","A10",2,"case",4753.304,"SAM-MIATCS3ISH",0.081,3.82848839079619e-06,70016.4207397692,0.0321728122238742,0.0790140952971849,50.2916200429779,0.0921550673030188,"wlp.644",0.0749944984411671
"336","H2O-2","Sodium Fluoride","S1L1","A10",2,"case",5032.8495,"SAM-MIATCS3ISH",0.114,2.74032908250964e-06,117369.578487195,0.0717753290007148,0.109998729892838,70.2619567546762,0.0684106001133369,"S6.14",0.0794049831406489
"337","H2O-2","Sodium metasilicate","S1L1","G08",2,"case",6096.877,"SAM-MIATCS3ISH",0.077,4.19270129008317e-06,22816.9072362773,0.0869498188952186,0.168297968179371,45.9228717162091,0.0828737307537611,"S6.14",0.148341139972713
"338","H2O-2","Sodium metasilicate","S3L1","G08",2,"case",159682.3215,"SAM-MIATCS3ISH",1.793,4.91359927357495e-05,56018.7904093824,1.08081228238122,1.01409110234676,3.91853044517381,3.09585397545261,"wlp.644",3.88517885546966
"339","H2O-2","Sodium metasilicate","S2L1","G08",2,"case",21499.7375,"SAM-MIATCS3ISH",0.374,2.27228636256571e-05,26936.9765705412,0.25277332909249,0.500235936946092,8.47344272539089,0.266586435569364,"s6.113",0.523103150984364
"340","H2O-2","Sodium metasilicate","S1L2","G08",2,"case",136109.9555,"SAM-MIATCS3ISH",1.09,1.9916031656361e-05,5036.06556074404,1.06129477583928,0.552015591261365,9.66763293064852,1.74250028196739,"S6.45",3.31164725161838
"341","H2O-2","Sodium metasilicate","S3L2","G08",2,"case",100797.5835,"SAM-MIATCS3ISH",0.829,5.18666886214495e-05,5917.50202801328,1.51711729755437,2.46350977623667,3.71222625940396,1.06142103780613,"W.34.70",2.45247336347523
"342","H2O-2","Sodium metasilicate","S2L2","G08",2,"case",108703.9255,"SAM-MIATCS3ISH",1.688,4.31457304790146e-05,88886.2983327525,0.940081242744253,2.15336989946724,4.46257095085045,2.22483318447069,"u5.05",2.64484001041499
"343","H2O-2","Sodium Orthovanadate","S3L1","C10",2,"case",3837.0905,"SAM-MIATCS3ISH",0.029,3.9063408148482e-06,0,0.0259714068661528,0.0806208492494631,49.2893202654043,0.0743919036685375,"wlp.644",0.804172060259297
"344","H2O-2","Sodium Orthovanadate","S2L2","C10",2,"case",19780.1595,"SAM-MIATCS3ISH",0.415,9.62871710198245e-06,127795.097503495,0.171060583496955,0.480561792504108,19.9965251289013,0.404838694162183,"u5.05",4.14549816257201
"345","H2O-2","Sodium Orthovanadate","S1L2","C10",2,"case",101318.85,"SAM-MIATCS3ISH",0.8,1.93975515080729e-05,15866.2464442075,0.790016908050813,0.537644800405392,9.92604058345928,1.29709927569267,"S6.45",21.234262873811
"346","H2O-2","Sodium Orthovanadate","S3L2","C10",2,"case",15243.212,"SAM-MIATCS3ISH",0.343,9.13344956318878e-06,134034.215012349,0.229427529832483,0.433811043035723,21.0808503574472,0.160514422456754,"W.34.70",3.1946510511048
"347","H2O-2","Sodium Orthovanadate","S2L1","C10",2,"case",1487.197,"SAM-MIATCS3ISH",0.013,1.13608512072114e-06,0,0.0174850384432072,0.0250105186642389,169.477515352597,0.0184405296678367,"s6.113",0.311684667198088
"348","H2O-2","Sodium Orthovanadate","S1L1","C10",2,"case",1218.4215,"SAM-MIATCS3ISH",0.01,1.11072577183264e-06,475.375533800652,0.0173763598581766,0.0445853109178186,173.346912776852,0.0165617799630194,"S6.14",0.255355073829826
"349","H2O-2","Sodium Selenate","S3L1","D12",2,"case",74786.2565,"SAM-MIATCS3ISH",0.724,2.05990880769658e-05,28612.8311247567,0.506191942972928,0.425133405722564,9.34705860616109,1.44992462108427,"wlp.644",0.889343500001207
"350","H2O-2","Sodium Selenate","S2L1","D12",2,"case",63510.458,"SAM-MIATCS3ISH",0.469,2.46096787775446e-05,23717.1701529255,0.746695158526877,0.54177351605134,7.82378694290639,0.78749922502997,"s6.113",0.755253914927533
"351","H2O-2","Sodium Selenate","S3L2","D12",2,"case",91798.57,"SAM-MIATCS3ISH",0.954,2.19795769072172e-05,53210.8090018119,1.38167199650928,1.04396297561365,8.75999043574179,0.96665941836313,"W.34.70",1.09165059677651
"352","H2O-2","Sodium Selenate","S1L2","D12",2,"case",130768.6135,"SAM-MIATCS3ISH",1.024,5.15207581312265e-05,19774.6217055943,1.01964654856783,1.42800846337073,3.73715159622575,1.67411961203848,"S6.45",1.55507471376636
"353","H2O-2","Sodium Selenate","S2L2","D12",2,"case",114480.43,"SAM-MIATCS3ISH",1.116,1.61724270448315e-05,28793.1535607201,0.990036968851658,0.807153273638708,11.905503296143,2.34306036755291,"u5.05",1.36137882898101
"354","H2O-2","Sodium Selenate","S1L1","D12",2,"case",51611.308,"SAM-MIATCS3ISH",0.384,1.15209065252974e-05,18353.1338498457,0.736047960873304,0.462457262189923,16.7123032433338,0.701543042945009,"S6.14",0.613751556027681
"355","H2O-2","Tamoxifen","S2L2","A09",2,"case",85103.5185,"SAM-MIATCS3ISH",0.677,3.1568354357313e-05,2008.97597662888,0.735982818149364,1.5755520486973,6.09917391668756,1.74180583822629,"u5.05",0.628657468982965
"356","H2O-2","Tamoxifen","S1L1","A09",2,"case",113702.894,"SAM-MIATCS3ISH",0.824,3.97445985625521e-05,20779.2934689906,1.62155904427172,1.59537604074093,4.84445410074637,1.54554258242038,"S6.14",0.839920309030211
"357","H2O-2","Tamoxifen","S2L1","A09",2,"case",106699.1455,"SAM-MIATCS3ISH",0.816,3.45763327460019e-05,25163.2290332105,1.25446639612967,0.761185935553749,5.56857446112869,1.32301824043861,"s6.113",0.788183801738762
"358","H2O-2","Tamoxifen","S3L2","A09",2,"case",39468.547,"SAM-MIATCS3ISH",0.318,7.5813316939842e-05,1960.43292486406,0.594046139638237,3.60090170423936,2.53967101375679,0.415612603623976,"W.34.70",0.291553126107884
"359","H2O-2","Tamoxifen","S3L1","A09",2,"case",135685.4515,"SAM-MIATCS3ISH",1.031,4.81631027485793e-05,18443.5518843205,0.918389093695898,0.994012153604294,3.99768437872398,2.63061270960641,"wlp.644",1.00230488728619
"360","H2O-2","Tamoxifen","S1L2","A09",2,"case",31913.93,"SAM-MIATCS3ISH",0.239,3.44604558188334e-05,2210.79879707736,0.248843569605755,0.955145544162348,5.58729938167695,0.408566969399145,"S6.45",0.235747367590912
"361","H2O-2","Tartaric acid","S1L1","B10",2,"case",83453.07,"SAM-MIATCS3ISH",0.66,2.76613634691678e-05,23956.5782663547,1.19015511101011,1.11034651572797,6.96064327065749,1.1343622733007,"S6.14",0.704391083800443
"362","H2O-2","Tartaric acid","S2L1","B10",2,"case",106662.0615,"SAM-MIATCS3ISH",0.903,3.29329354646443e-05,23054.7274054932,1.2540303979629,0.725007116177906,5.84645373308976,1.32255841662091,"s6.113",0.900288091263443
"363","H2O-2","Tartaric acid","S3L2","B10",2,"case",77200.5945,"SAM-MIATCS3ISH",0.769,1.84755965120668e-05,52211.6759588534,1.16195600361224,0.877534576411301,10.4213622203279,0.812939480175539,"W.34.70",0.65161665628231
"364","H2O-2","Tartaric acid","S3L1","B10",2,"case",129499.6515,"SAM-MIATCS3ISH",1.119,4.41793138655626e-05,23939.9967963201,0.876520409964657,0.911792895684306,4.35816826116346,2.51068500977425,"wlp.644",1.09305026012662
"365","H2O-2","Tartaric acid","S2L2","B10",2,"case",110646.985,"SAM-MIATCS3ISH",0.923,1.80233206892155e-05,26824.815821972,0.956884994596674,0.899529937950147,10.6828750821752,2.2646016034594,"u5.05",0.93392309813649
"366","H2O-2","Tartaric acid","S1L2","B10",2,"case",140361.773,"SAM-MIATCS3ISH",0.994,3.62421759535346e-05,18022.8623446787,1.09444761674644,1.00452974431777,5.31261930121764,1.7969326940963,"S6.45",1.18473270555082
"367","H2O-2","Thialysine","S2L2","E11",2,"case",94275.6015,"SAM-MIATCS3ISH",1.046,1.49070587819167e-05,7431.08561287099,0.81530380996758,0.743999726373416,12.9160880295474,1.92953001226377,"u5.05",1.79274439185972
"368","H2O-2","Thialysine","S3L1","E11",2,"case",6250.762,"SAM-MIATCS3ISH",0.097,1.24296534778329e-05,148429.495332153,0.0423083800409417,0.25652887619289,15.4904466027354,0.121187155882551,"wlp.644",0.118864460603308
"369","H2O-2","Thialysine","S2L1","E11",2,"case",6260.0975,"SAM-MIATCS3ISH",0.174,8.16478448831318e-06,151066.96597956,0.0736002328176598,0.179744889806165,23.5818696457293,0.0776222071940034,"s6.113",0.119041984427117
"370","H2O-2","Thialysine","S1L1","E11",2,"case",51330.745,"SAM-MIATCS3ISH",0.47,1.17779296092471e-05,41310.9663253657,0.73204674811492,0.472774348910657,16.347600119609,0.697729401547705,"S6.14",0.976105203940084
"371","H2O-2","Thialysine","S1L2","E11",2,"case",84206.738,"SAM-MIATCS3ISH",0.856,2.38058637101145e-05,4277.34134438219,0.656588056337048,0.659830640871129,8.08796042157747,1.07802742400099,"S6.45",1.60127493120583
"372","H2O-2","Thialysine","S3L2","E11",2,"case",111634.7515,"SAM-MIATCS3ISH",0.909,2.347606208056e-05,2066.96065291036,1.68022889664646,1.11504146457272,8.20158350357715,1.17553883414635,"W.34.70",2.12284590608821
"373","H2O-2","Thiourea","S3L2","F12",2,"case",99434.2005,"SAM-MIATCS3ISH",1.022,2.63438166390111e-05,46630.8205072546,1.49659684596546,1.2512510738299,7.30876949711799,1.04706431070476,"W.34.70",1.27174212261907
"374","H2O-2","Thiourea","S1L1","F12",2,"case",68558.756,"SAM-MIATCS3ISH",0.511,2.38508713702367e-05,23627.4893202044,0.977741787784382,0.957390692347355,8.07269807882759,0.931906595057896,"S6.14",0.876851801906554
"375","H2O-2","Thiourea","S2L2","F12",2,"case",116813.556,"SAM-MIATCS3ISH",0.981,2.0515110693959e-05,5147.33231015869,1.01021405058509,1.02389324186078,9.38532023351794,2.39081224150296,"u5.05",1.49402035628698
"376","H2O-2","Thiourea","S3L1","F12",2,"case",105117.4835,"SAM-MIATCS3ISH",0.888,3.59648453365578e-05,22688.1534454148,0.71148932575987,0.742258935302744,5.35358574983662,2.03797374766404,"wlp.644",1.34443009466008
"377","H2O-2","Thiourea","S2L1","F12",2,"case",89793.6115,"SAM-MIATCS3ISH",0.671,2.9848665313724e-05,22227.3834241755,1.05570731317499,0.657107981889286,6.45056927889993,1.11339772528317,"s6.113",1.1484410546112
"378","H2O-2","Thiourea","S1L2","F12",2,"case",143769.533,"SAM-MIATCS3ISH",1.055,3.25325890385983e-05,16298.6243374211,1.12101905946,0.901710575845016,5.91840026197834,1.8405593541673,"S6.45",1.83878152734151
"379","H2O-2","Trifluoperazine","S2L2","D10",2,"case",122029.5355,"SAM-MIATCS3ISH",1.138,1.93835688145791e-05,16425.0683564568,1.05532230650073,0.967418865462672,9.93320091520278,2.49756721127743,"u5.05",1.30438967705522
"380","H2O-2","Trifluoperazine","S3L2","D10",2,"case",100481.5485,"SAM-MIATCS3ISH",1.021,2.7781433413752e-05,45446.6101315258,1.51236061442285,1.31953349310877,6.93055972387533,1.05809311876249,"W.34.70",1.07406042365804
"381","H2O-2","Trifluoperazine","S1L1","D10",2,"case",75315.3265,"SAM-MIATCS3ISH",0.59,2.64641972503304e-05,25852.7664579816,1.07409973978633,1.06229142468682,7.2755232916226,1.02374741855422,"S6.14",0.805055382765458
"382","H2O-2","Trifluoperazine","S2L1","D10",2,"case",79294.67,"SAM-MIATCS3ISH",0.633,2.98594204604682e-05,24680.4255879137,0.932270810989686,0.657344752702913,6.44824583061767,0.983215885075293,"s6.113",0.847591106281809
"383","H2O-2","Trifluoperazine","S1L2","D10",2,"case",136821.387,"SAM-MIATCS3ISH",1.174,3.82141271272717e-05,24677.405287268,1.06684204482151,1.0591866062816,5.03847393524438,1.75160813586975,"S6.45",1.46250171380172
"384","H2O-2","Trifluoperazine","S3L1","D10",2,"case",103286.7735,"SAM-MIATCS3ISH",0.852,3.56384525565539e-05,23330.8363505071,0.699098136585694,0.735522691754105,5.40261626633016,2.00248070887201,"wlp.644",1.10404584085089
"385","H2O-2","Urea hydrogen peroxide","S1L1","E12",2,"case",73310.5585,"SAM-MIATCS3ISH",0.536,2.66669022999226e-05,23749.5805195902,1.04550900152362,1.07042814744042,7.22021933119066,0.996496974850707,"S6.14",1.26733627530822
"386","H2O-2","Urea hydrogen peroxide","S2L1","E12",2,"case",90724.4545,"SAM-MIATCS3ISH",0.824,3.6064711532936e-05,23626.8913745335,1.06665127395463,0.793952076709128,5.33876122405793,1.12493973213068,"s6.113",1.56837425055765
"387","H2O-2","Urea hydrogen peroxide","S1L2","E12",2,"case",144864.257,"SAM-MIATCS3ISH",1.145,3.93328438729069e-05,16307.8441624382,1.12955498806213,1.09019424356855,4.89516812237162,1.85457417675444,"S6.45",2.50430131277301
"388","H2O-2","Urea hydrogen peroxide","S3L1","E12",2,"case",109519.634,"SAM-MIATCS3ISH",0.99,4.08832389506147e-05,23197.3061704937,0.741285350044816,0.843766993330142,4.70953105553734,2.12332079796958,"wlp.644",1.89329078739292
"389","H2O-2","Urea hydrogen peroxide","S3L2","E12",2,"case",52051.8685,"SAM-MIATCS3ISH",0.336,2.3398269224055e-05,1671.16286500295,0.783439317981028,1.11134654076681,8.22885152936563,0.548117785809998,"W.34.70",0.899832472939396
"390","H2O-2","Urea hydrogen peroxide","S2L2","E12",2,"case",120885.069,"SAM-MIATCS3ISH",0.995,1.9830155513555e-05,5919.6057126207,1.04542485813674,0.989707660771046,9.70949942158857,2.47414352132324,"u5.05",2.08976764359034
"391","H2O","2-Deoxy-D-glucose","S1L2","H03",1,"case",125731.7295,"SAM-MIATCS3ISH",0.959,4.35401749539501e-05,22114.7553308529,0.975818240337684,0.95362070450456,4.42214308262456,1.60963665957556,"S6.45",1.94200871510181
"392","H2O","2-Deoxy-D-glucose","S1L1","H03",1,"case",53540.2735,"SAM-MIATCS3ISH",0.438,1.46928464607908e-05,29856.7708411471,0.690353481806239,0.29383463179022,13.1043963470718,0.727763117169943,"S6.14",0.826964507363549
"393","H2O","2-Deoxy-D-glucose","S3L2","H03",1,"case",9495.5115,"SAM-MIATCS3ISH",0.171,7.36620864785552e-06,141462.068677019,0.145432443893497,0.371047747552518,26.1383966560501,0.0999898541300851,"W.34.70",0.146664379474311
"394","H2O","2-Deoxy-D-glucose","S3L1","H03",1,"case",74940.4525,"SAM-MIATCS3ISH",0.548,2.83552217051653e-05,25305.7294673242,0.682578135790814,0.313774191412669,6.79031486654888,1.45291410855611,"wlp.644",1.15750425487206
"395","H2O","2-Deoxy-D-glucose","S2L2","H03",1,"case",57663.436,"SAM-MIATCS3ISH",0.775,1.10505308888807e-05,59960.9259176423,0.531614929776548,0.50677605878124,17.4236772355084,1.1801922088214,"u5.05",0.890649446245909
"396","H2O","2-Deoxy-D-glucose","S2L1","H03",1,"case",72727.9485,"SAM-MIATCS3ISH",0.539,2.55889080447992e-05,24311.258209177,0.707879557295424,0.69075074297545,7.52438842453875,0.901791687311868,"s6.113",1.12333068494437
"397","H2O","3-Amino-1,2,4- triazole","S1L1","D05",1,"case",70652.574,"SAM-MIATCS3ISH",0.527,2.85678653156895e-05,24664.2011075116,0.911001144950687,0.571313952573381,6.73977146563801,0.960367479077597,"S6.14",0.750264813123118
"398","H2O","3-Amino-1,2,4- triazole","S3L2","D05",1,"case",30695.3435,"SAM-MIATCS3ISH",0.253,4.9412206697167e-05,1062.72514747778,0.470127261849492,2.48897212569737,3.89662588171584,0.323228813849349,"W.34.70",0.325956081299705
"399","H2O","3-Amino-1,2,4- triazole","S3L1","D05",1,"case",81034.2945,"SAM-MIATCS3ISH",0.6,3.68700463139615e-05,25704.4518222894,0.738082515246806,0.407997831574121,5.22214921699094,1.57105896519561,"wlp.644",0.860509056890216
"400","H2O","3-Amino-1,2,4- triazole","S2L2","D05",1,"case",111422.5125,"SAM-MIATCS3ISH",1.09,2.55441022533075e-05,41904.4454276911,1.02723450538421,1.17144955253343,7.53758662487122,2.28047425303975,"u5.05",1.1832037502062
"401","H2O","3-Amino-1,2,4- triazole","S1L2","D05",1,"case",155321.9965,"SAM-MIATCS3ISH",1.213,3.45691920197637e-05,18096.8499556389,1.20547166505306,0.757137454842718,5.56972472422252,1.988455743026,"S6.45",1.64937555817828
"402","H2O","3-Amino-1,2,4- triazole","S2L1","D05",1,"case",72878.896,"SAM-MIATCS3ISH",0.54,3.57494412856604e-05,29748.1603647604,0.709348767573985,0.965025669942412,5.38584315067617,0.90366336393039,"s6.113",0.773906288085968
"403","H2O","4-Aminopyridine","S3L1","G06",1,"case",172539.5715,"SAM-MIATCS3ISH",1.457,5.09236373271966e-05,27997.4069523542,1.57153760266681,0.563512544259965,3.78097271904896,3.34512495393026,"wlp.644",4.07237020358703
"404","H2O","4-Aminopyridine","S1L1","G06",1,"case",95314.408,"SAM-MIATCS3ISH",0.834,2.85781398503215e-05,33669.7699330662,1.22899322561549,0.571519427673694,6.73734835427743,1.29559126509295,"S6.14",2.24966105883564
"405","H2O","4-Aminopyridine","S2L1","G06",1,"case",57145.602,"SAM-MIATCS3ISH",0.487,1.94014091888937e-05,42024.4542284349,0.556212629112459,0.523724489866338,9.92406693834863,0.70857806266916,"s6.113",1.34878071637522
"406","H2O","4-Aminopyridine","S2L2","G06",1,"case",44365.5125,"SAM-MIATCS3ISH",0.412,1.36073392067041e-05,17347.5370201033,0.409017749344456,0.624030990276831,14.1497820083747,0.90802483904824,"u5.05",1.04713828602425
"407","H2O","4-Aminopyridine","S1L2","G06",1,"case",191688.7355,"SAM-MIATCS3ISH",1.472,5.02499048536511e-05,6494.34746990984,1.48771805901362,1.10057779323366,3.83166662801918,2.45402824820351,"S6.45",4.52433889818415
"408","H2O","4-Aminopyridine","S3L2","G06",1,"case",82142.3595,"SAM-MIATCS3ISH",0.73,1.98173851990321e-05,37508.5970457235,1.25808536899389,0.998233486451973,9.71575621885158,0.864977367918096,"W.34.70",1.93876740490302
