plate,well,runtime,measure,run,measures_pp
S1L1,B01,89965,0.625,saved-2019-08-27_SR1_results,0.519
S1L1,B01,90866,0.627,saved-2019-08-27_SR1_results,0.521
S1L1,B01,91767,0.624,saved-2019-08-27_SR1_results,0.518
S1L1,B01,92658,0.627,saved-2019-08-27_SR1_results,0.521
S1L1,B01,93558,0.627,saved-2019-08-27_SR1_results,0.521
S1L1,B01,94459,0.626,saved-2019-08-27_SR1_results,0.52
S1L1,B01,95360,0.627,saved-2019-08-27_SR1_results,0.521
S1L1,B01,96261,0.624,saved-2019-08-27_SR1_results,0.518
S1L1,B01,97161,0.621,saved-2019-08-27_SR1_results,0.515
S1L1,B01,98062,0.626,saved-2019-08-27_SR1_results,0.52
S1L1,B01,98963,0.623,saved-2019-08-27_SR1_results,0.517
S1L1,B01,99864,0.622,saved-2019-08-27_SR1_results,0.516
S1L1,B01,100764,0.623,saved-2019-08-27_SR1_results,0.517
S1L1,B01,101665,0.622,saved-2019-08-27_SR1_results,0.516
S1L1,B01,102566,0.623,saved-2019-08-27_SR1_results,0.517
S1L1,B01,103467,0.624,saved-2019-08-27_SR1_results,0.518
S1L1,B01,104357,0.622,saved-2019-08-27_SR1_results,0.516
S1L1,B01,105258,0.622,saved-2019-08-27_SR1_results,0.516
S1L1,B01,106159,0.623,saved-2019-08-27_SR1_results,0.517
S1L1,B01,107060,0.623,saved-2019-08-27_SR1_results,0.517
S1L1,B01,107960,0.622,saved-2019-08-27_SR1_results,0.516
S1L1,B01,108861,0.623,saved-2019-08-27_SR1_results,0.517
S1L1,B01,109762,0.625,saved-2019-08-27_SR1_results,0.519
S1L1,B01,110663,0.621,saved-2019-08-27_SR1_results,0.515
S1L1,B01,111563,0.62,saved-2019-08-27_SR1_results,0.514
S1L1,B01,112464,0.621,saved-2019-08-27_SR1_results,0.515
S1L1,B01,113365,0.621,saved-2019-08-27_SR1_results,0.515
S1L1,B01,114266,0.621,saved-2019-08-27_SR1_results,0.515
S1L1,B01,115166,0.622,saved-2019-08-27_SR1_results,0.516
S1L1,B01,116057,0.622,saved-2019-08-27_SR1_results,0.516
S1L1,B01,116958,0.621,saved-2019-08-27_SR1_results,0.515
S1L1,B01,117859,0.62,saved-2019-08-27_SR1_results,0.514
S1L1,B01,118759,0.618,saved-2019-08-27_SR1_results,0.512
S1L1,B01,119660,0.619,saved-2019-08-27_SR1_results,0.513
S1L1,B01,120561,0.619,saved-2019-08-27_SR1_results,0.513
S1L1,B01,121462,0.618,saved-2019-08-27_SR1_results,0.512
S1L1,B01,122362,0.62,saved-2019-08-27_SR1_results,0.514
S1L1,B01,123263,0.618,saved-2019-08-27_SR1_results,0.512
S1L1,B01,124164,0.617,saved-2019-08-27_SR1_results,0.511
S1L1,B01,125065,0.62,saved-2019-08-27_SR1_results,0.514
S1L1,B01,125965,0.617,saved-2019-08-27_SR1_results,0.511
S1L1,B01,126866,0.616,saved-2019-08-27_SR1_results,0.51
S1L1,B01,127757,0.619,saved-2019-08-27_SR1_results,0.513
S1L1,B01,128658,0.614,saved-2019-08-27_SR1_results,0.508
S1L1,B01,129558,0.613,saved-2019-08-27_SR1_results,0.507
S1L1,B01,130459,0.615,saved-2019-08-27_SR1_results,0.509
S1L1,B01,131360,0.615,saved-2019-08-27_SR1_results,0.509
S1L1,B01,132261,0.614,saved-2019-08-27_SR1_results,0.508
S1L1,B01,133162,0.617,saved-2019-08-27_SR1_results,0.511
S1L1,B01,134062,0.614,saved-2019-08-27_SR1_results,0.508
S1L1,B01,134963,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,135864,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,136765,0.613,saved-2019-08-27_SR1_results,0.507
S1L1,B01,137665,0.614,saved-2019-08-27_SR1_results,0.508
S1L1,B01,138566,0.613,saved-2019-08-27_SR1_results,0.507
S1L1,B01,139467,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,140358,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,141258,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,142159,0.613,saved-2019-08-27_SR1_results,0.507
S1L1,B01,143060,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,143961,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,144861,0.609,saved-2019-08-27_SR1_results,0.503
S1L1,B01,145762,0.611,saved-2019-08-27_SR1_results,0.505
S1L1,B01,146663,0.608,saved-2019-08-27_SR1_results,0.502
S1L1,B01,147564,0.61,saved-2019-08-27_SR1_results,0.504
S1L1,B01,148464,0.61,saved-2019-08-27_SR1_results,0.504
S1L1,B01,149365,0.612,saved-2019-08-27_SR1_results,0.506
S1L1,B01,150266,0.61,saved-2019-08-27_SR1_results,0.504
S1L1,B01,151167,0.607,saved-2019-08-27_SR1_results,0.501
S1L1,B01,152057,0.608,saved-2019-08-27_SR1_results,0.502
S1L1,B01,152958,0.609,saved-2019-08-27_SR1_results,0.503
S1L1,B01,153859,0.608,saved-2019-08-27_SR1_results,0.502
S1L1,B01,154760,0.608,saved-2019-08-27_SR1_results,0.502
S1L1,B01,155660,0.606,saved-2019-08-27_SR1_results,0.5
S1L1,B01,156561,0.605,saved-2019-08-27_SR1_results,0.499
S1L1,B01,157462,0.607,saved-2019-08-27_SR1_results,0.501
S1L1,B01,158363,0.608,saved-2019-08-27_SR1_results,0.502
S1L1,B01,159263,0.606,saved-2019-08-27_SR1_results,0.5
S1L1,B01,160164,0.607,saved-2019-08-27_SR1_results,0.501
S1L1,B01,161065,0.608,saved-2019-08-27_SR1_results,0.502
S1L1,B01,161966,0.607,saved-2019-08-27_SR1_results,0.501
S1L1,B01,162866,0.603,saved-2019-08-27_SR1_results,0.497
S1L1,B01,163757,0.606,saved-2019-08-27_SR1_results,0.5
S1L1,B01,164658,0.604,saved-2019-08-27_SR1_results,0.498
S1L1,B01,165559,0.606,saved-2019-08-27_SR1_results,0.5
S1L1,B01,166459,0.604,saved-2019-08-27_SR1_results,0.498
S1L1,B01,167360,0.604,saved-2019-08-27_SR1_results,0.498
S1L1,B01,168261,0.605,saved-2019-08-27_SR1_results,0.499
S1L1,B01,169162,0.604,saved-2019-08-27_SR1_results,0.498
S1L1,B01,170062,0.603,saved-2019-08-27_SR1_results,0.497
S1L1,B01,170963,0.604,saved-2019-08-27_SR1_results,0.498
S1L1,B01,171864,0.603,saved-2019-08-27_SR1_results,0.497
S1L1,B02,0,0.083,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,B02,861,0.081,saved-2019-08-27_SR1_results,0
S1L1,B02,1761,0.082,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,B02,2662,0.083,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,B02,3563,0.084,saved-2019-08-27_SR1_results,0.0030000000000000027
S1L1,B02,4464,0.084,saved-2019-08-27_SR1_results,0.0030000000000000027
S1L1,B02,5364,0.086,saved-2019-08-27_SR1_results,0.0049999999999999906
S1L1,B02,6265,0.087,saved-2019-08-27_SR1_results,0.0059999999999999915
S1L1,B02,7166,0.089,saved-2019-08-27_SR1_results,0.007999999999999993
S1L1,B02,8067,0.091,saved-2019-08-27_SR1_results,0.009999999999999995
S1L1,B02,8957,0.094,saved-2019-08-27_SR1_results,0.012999999999999998
S1L1,B02,9858,0.097,saved-2019-08-27_SR1_results,0.016
S1L1,B02,10759,0.101,saved-2019-08-27_SR1_results,0.020000000000000004
S1L1,B02,11660,0.107,saved-2019-08-27_SR1_results,0.025999999999999995
S1L1,B02,12560,0.113,saved-2019-08-27_SR1_results,0.032
S1L1,B02,13461,0.121,saved-2019-08-27_SR1_results,0.039999999999999994
S1L1,B02,14362,0.133,saved-2019-08-27_SR1_results,0.052000000000000005
S1L1,B02,15263,0.149,saved-2019-08-27_SR1_results,0.06799999999999999
S1L1,B02,16163,0.183,saved-2019-08-27_SR1_results,0.102
S1L1,B02,17064,0.257,saved-2019-08-27_SR1_results,0.176
S1L1,B02,17965,0.293,saved-2019-08-27_SR1_results,0.21199999999999997
S1L1,B02,18866,0.352,saved-2019-08-27_SR1_results,0.27099999999999996
S1L1,B02,19766,0.195,saved-2019-08-27_SR1_results,0.114
S1L1,B02,20657,0.178,saved-2019-08-27_SR1_results,0.09699999999999999
S1L1,B02,21558,0.177,saved-2019-08-27_SR1_results,0.09599999999999999
S1L1,B02,22459,0.184,saved-2019-08-27_SR1_results,0.103
S1L1,B02,23359,0.199,saved-2019-08-27_SR1_results,0.11800000000000001
S1L1,B02,24260,0.22,saved-2019-08-27_SR1_results,0.139
S1L1,B02,25161,0.244,saved-2019-08-27_SR1_results,0.16299999999999998
S1L1,B02,26062,0.265,saved-2019-08-27_SR1_results,0.184
S1L1,B02,26962,0.288,saved-2019-08-27_SR1_results,0.20699999999999996
S1L1,B02,27863,0.311,saved-2019-08-27_SR1_results,0.22999999999999998
S1L1,B02,28764,0.335,saved-2019-08-27_SR1_results,0.254
S1L1,B02,29665,0.356,saved-2019-08-27_SR1_results,0.27499999999999997
S1L1,B02,30565,0.376,saved-2019-08-27_SR1_results,0.295
S1L1,B02,31466,0.394,saved-2019-08-27_SR1_results,0.313
S1L1,B02,32357,0.419,saved-2019-08-27_SR1_results,0.33799999999999997
S1L1,B02,33258,0.44,saved-2019-08-27_SR1_results,0.359
S1L1,B02,34158,0.46,saved-2019-08-27_SR1_results,0.379
S1L1,B02,35059,0.48,saved-2019-08-27_SR1_results,0.39899999999999997
S1L1,B02,35960,0.503,saved-2019-08-27_SR1_results,0.422
S1L1,B02,36861,0.523,saved-2019-08-27_SR1_results,0.442
S1L1,B02,37762,0.543,saved-2019-08-27_SR1_results,0.462
S1L1,B02,38662,0.564,saved-2019-08-27_SR1_results,0.48299999999999993
S1L1,B02,39563,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,40464,0.596,saved-2019-08-27_SR1_results,0.515
S1L1,B02,41365,0.604,saved-2019-08-27_SR1_results,0.523
S1L1,B02,42265,0.599,saved-2019-08-27_SR1_results,0.518
S1L1,B02,43166,0.598,saved-2019-08-27_SR1_results,0.517
S1L1,B02,44067,0.596,saved-2019-08-27_SR1_results,0.515
S1L1,B02,44958,0.596,saved-2019-08-27_SR1_results,0.515
S1L1,B02,45858,0.596,saved-2019-08-27_SR1_results,0.515
S1L1,B02,46759,0.596,saved-2019-08-27_SR1_results,0.515
S1L1,B02,47660,0.594,saved-2019-08-27_SR1_results,0.513
S1L1,B02,48561,0.594,saved-2019-08-27_SR1_results,0.513
S1L1,B02,49461,0.593,saved-2019-08-27_SR1_results,0.512
S1L1,B02,50362,0.591,saved-2019-08-27_SR1_results,0.51
S1L1,B02,51263,0.592,saved-2019-08-27_SR1_results,0.511
S1L1,B02,52164,0.592,saved-2019-08-27_SR1_results,0.511
S1L1,B02,53064,0.591,saved-2019-08-27_SR1_results,0.51
S1L1,B02,53965,0.589,saved-2019-08-27_SR1_results,0.508
S1L1,B02,54866,0.59,saved-2019-08-27_SR1_results,0.509
S1L1,B02,55767,0.588,saved-2019-08-27_SR1_results,0.507
S1L1,B02,56657,0.589,saved-2019-08-27_SR1_results,0.508
S1L1,B02,57558,0.588,saved-2019-08-27_SR1_results,0.507
S1L1,B02,58459,0.587,saved-2019-08-27_SR1_results,0.506
S1L1,B02,59360,0.588,saved-2019-08-27_SR1_results,0.507
S1L1,B02,60260,0.589,saved-2019-08-27_SR1_results,0.508
S1L1,B02,61161,0.585,saved-2019-08-27_SR1_results,0.504
S1L1,B02,62062,0.584,saved-2019-08-27_SR1_results,0.503
S1L1,B02,62963,0.584,saved-2019-08-27_SR1_results,0.503
S1L1,B02,63863,0.584,saved-2019-08-27_SR1_results,0.503
S1L1,B02,64764,0.583,saved-2019-08-27_SR1_results,0.502
S1L1,B02,65665,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,66566,0.584,saved-2019-08-27_SR1_results,0.503
S1L1,B02,67466,0.583,saved-2019-08-27_SR1_results,0.502
S1L1,B02,68357,0.584,saved-2019-08-27_SR1_results,0.503
S1L1,B02,69258,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,70159,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,71059,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,71960,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,72861,0.584,saved-2019-08-27_SR1_results,0.503
S1L1,B02,73762,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,74662,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,75563,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,76464,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,77365,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,78265,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,79166,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,80057,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,80958,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,81858,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,82759,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,83660,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,84561,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,85462,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,86362,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,87263,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,88164,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,89065,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,89965,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,90866,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,91767,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,92658,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,93558,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,94459,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,95360,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,96261,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,97161,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,98062,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,98963,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,99864,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,100764,0.576,saved-2019-08-27_SR1_results,0.49499999999999994
S1L1,B02,101665,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,102566,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,103467,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,104357,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,105258,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,106159,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,107060,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,107960,0.576,saved-2019-08-27_SR1_results,0.49499999999999994
S1L1,B02,108861,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,109762,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,110663,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,111563,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,112464,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,113365,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,114266,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,115166,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,116057,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,116958,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,117859,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,118759,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,119660,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,120561,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,121462,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,122362,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,123263,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,124164,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,125065,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,125965,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,126866,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,127757,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,128658,0.576,saved-2019-08-27_SR1_results,0.49499999999999994
S1L1,B02,129558,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,130459,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,131360,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,132261,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,133162,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,134062,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,134963,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,135864,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,136765,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,137665,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,138566,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,139467,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,140358,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,141258,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,142159,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,143060,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,143961,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,144861,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,145762,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,146663,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,147564,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,148464,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,149365,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,150266,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,151167,0.577,saved-2019-08-27_SR1_results,0.49599999999999994
S1L1,B02,152057,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,152958,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,153859,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,154760,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,155660,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,156561,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,157462,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,158363,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,159263,0.578,saved-2019-08-27_SR1_results,0.49699999999999994
S1L1,B02,160164,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,161065,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,161966,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,162866,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,163757,0.583,saved-2019-08-27_SR1_results,0.502
S1L1,B02,164658,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,165559,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,166459,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,167360,0.579,saved-2019-08-27_SR1_results,0.49799999999999994
S1L1,B02,168261,0.58,saved-2019-08-27_SR1_results,0.49899999999999994
S1L1,B02,169162,0.583,saved-2019-08-27_SR1_results,0.502
S1L1,B02,170062,0.581,saved-2019-08-27_SR1_results,0.49999999999999994
S1L1,B02,170963,0.582,saved-2019-08-27_SR1_results,0.501
S1L1,B02,171864,0.583,saved-2019-08-27_SR1_results,0.502
S1L1,B03,0,0.084,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,B03,861,0.083,saved-2019-08-27_SR1_results,0
S1L1,B03,1761,0.083,saved-2019-08-27_SR1_results,0
S1L1,B03,2662,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,B03,3563,0.086,saved-2019-08-27_SR1_results,0.002999999999999989
S1L1,B03,4464,0.087,saved-2019-08-27_SR1_results,0.00399999999999999
S1L1,B03,5364,0.088,saved-2019-08-27_SR1_results,0.0049999999999999906
S1L1,B03,6265,0.09,saved-2019-08-27_SR1_results,0.006999999999999992
S1L1,B03,7166,0.092,saved-2019-08-27_SR1_results,0.008999999999999994
S1L1,B03,8067,0.094,saved-2019-08-27_SR1_results,0.010999999999999996
S1L1,B03,8957,0.097,saved-2019-08-27_SR1_results,0.013999999999999999
S1L1,B03,9858,0.1,saved-2019-08-27_SR1_results,0.017
S1L1,B03,10759,0.102,saved-2019-08-27_SR1_results,0.01899999999999999
S1L1,B03,11660,0.105,saved-2019-08-27_SR1_results,0.021999999999999992
S1L1,B03,12560,0.111,saved-2019-08-27_SR1_results,0.027999999999999997
S1L1,B03,13461,0.114,saved-2019-08-27_SR1_results,0.031
S1L1,B03,14362,0.123,saved-2019-08-27_SR1_results,0.039999999999999994
S1L1,B03,15263,0.128,saved-2019-08-27_SR1_results,0.045
S1L1,B03,16163,0.138,saved-2019-08-27_SR1_results,0.05500000000000001
S1L1,B03,17064,0.144,saved-2019-08-27_SR1_results,0.060999999999999985
S1L1,B03,17965,0.15,saved-2019-08-27_SR1_results,0.06699999999999999
S1L1,B03,18866,0.153,saved-2019-08-27_SR1_results,0.06999999999999999
S1L1,B03,19766,0.155,saved-2019-08-27_SR1_results,0.072
S1L1,B03,20657,0.161,saved-2019-08-27_SR1_results,0.078
S1L1,B03,21558,0.171,saved-2019-08-27_SR1_results,0.08800000000000001
S1L1,B03,22459,0.184,saved-2019-08-27_SR1_results,0.10099999999999999
S1L1,B03,23359,0.203,saved-2019-08-27_SR1_results,0.12000000000000001
S1L1,B03,24260,0.223,saved-2019-08-27_SR1_results,0.14
S1L1,B03,25161,0.244,saved-2019-08-27_SR1_results,0.16099999999999998
S1L1,B03,26062,0.271,saved-2019-08-27_SR1_results,0.188
S1L1,B03,26962,0.295,saved-2019-08-27_SR1_results,0.21199999999999997
S1L1,B03,27863,0.318,saved-2019-08-27_SR1_results,0.235
S1L1,B03,28764,0.342,saved-2019-08-27_SR1_results,0.259
S1L1,B03,29665,0.365,saved-2019-08-27_SR1_results,0.282
S1L1,B03,30565,0.386,saved-2019-08-27_SR1_results,0.303
S1L1,B03,31466,0.407,saved-2019-08-27_SR1_results,0.32399999999999995
S1L1,B03,32357,0.429,saved-2019-08-27_SR1_results,0.346
S1L1,B03,33258,0.451,saved-2019-08-27_SR1_results,0.368
S1L1,B03,34158,0.474,saved-2019-08-27_SR1_results,0.39099999999999996
S1L1,B03,35059,0.499,saved-2019-08-27_SR1_results,0.416
S1L1,B03,35960,0.527,saved-2019-08-27_SR1_results,0.444
S1L1,B03,36861,0.548,saved-2019-08-27_SR1_results,0.465
S1L1,B03,37762,0.57,saved-2019-08-27_SR1_results,0.48699999999999993
S1L1,B03,38662,0.589,saved-2019-08-27_SR1_results,0.506
S1L1,B03,39563,0.609,saved-2019-08-27_SR1_results,0.526
S1L1,B03,40464,0.623,saved-2019-08-27_SR1_results,0.54
S1L1,B03,41365,0.627,saved-2019-08-27_SR1_results,0.544
S1L1,B03,42265,0.623,saved-2019-08-27_SR1_results,0.54
S1L1,B03,43166,0.618,saved-2019-08-27_SR1_results,0.535
S1L1,B03,44067,0.619,saved-2019-08-27_SR1_results,0.536
S1L1,B03,44958,0.618,saved-2019-08-27_SR1_results,0.535
S1L1,B03,45858,0.615,saved-2019-08-27_SR1_results,0.532
S1L1,B03,46759,0.615,saved-2019-08-27_SR1_results,0.532
S1L1,B03,47660,0.614,saved-2019-08-27_SR1_results,0.531
S1L1,B03,48561,0.614,saved-2019-08-27_SR1_results,0.531
S1L1,B03,49461,0.614,saved-2019-08-27_SR1_results,0.531
S1L1,B03,50362,0.613,saved-2019-08-27_SR1_results,0.53
S1L1,B03,51263,0.613,saved-2019-08-27_SR1_results,0.53
S1L1,B03,52164,0.614,saved-2019-08-27_SR1_results,0.531
S1L1,B03,53064,0.613,saved-2019-08-27_SR1_results,0.53
S1L1,B03,53965,0.612,saved-2019-08-27_SR1_results,0.529
S1L1,B03,54866,0.612,saved-2019-08-27_SR1_results,0.529
S1L1,B03,55767,0.609,saved-2019-08-27_SR1_results,0.526
S1L1,B03,56657,0.608,saved-2019-08-27_SR1_results,0.525
S1L1,B03,57558,0.608,saved-2019-08-27_SR1_results,0.525
S1L1,B03,58459,0.607,saved-2019-08-27_SR1_results,0.524
S1L1,B03,59360,0.608,saved-2019-08-27_SR1_results,0.525
S1L1,B03,60260,0.608,saved-2019-08-27_SR1_results,0.525
